,Product ID,hasDiscount,Quantity
8738,OFF-EN-10001997,False,8.0
8739,OFF-EN-10001997,True,2.0
8742,OFF-EN-10002003,False,5.0
8743,OFF-EN-10002003,True,4.0
8744,OFF-EN-10002007,False,15.0
8745,OFF-EN-10002007,True,29.0
8748,OFF-EN-10002013,False,13.0
8749,OFF-EN-10002013,True,6.0
8750,OFF-EN-10002015,False,16.0
8751,OFF-EN-10002015,True,7.0
8754,OFF-EN-10002035,False,10.0
8755,OFF-EN-10002035,True,15.0
8758,OFF-EN-10002048,False,1.0
8759,OFF-EN-10002048,True,12.0
8762,OFF-EN-10002065,False,16.0
8763,OFF-EN-10002065,True,10.0
8774,OFF-EN-10002119,False,10.0
8775,OFF-EN-10002119,True,9.0
8778,OFF-EN-10002140,False,9.0
8779,OFF-EN-10002140,True,24.0
8784,OFF-EN-10002226,False,3.0
8785,OFF-EN-10002226,True,10.0
8786,OFF-EN-10002230,False,5.0
8787,OFF-EN-10002230,True,14.0
8788,OFF-EN-10002240,False,2.0
8789,OFF-EN-10002240,True,3.0
8790,OFF-EN-10002258,False,10.0
8791,OFF-EN-10002258,True,16.0
8794,OFF-EN-10002312,False,9.0
8795,OFF-EN-10002312,True,1.0
8796,OFF-EN-10002313,False,10.0
8797,OFF-EN-10002313,True,2.0
8800,OFF-EN-10002372,False,12.0
8801,OFF-EN-10002372,True,5.0
8802,OFF-EN-10002396,False,15.0
8803,OFF-EN-10002396,True,3.0
8804,OFF-EN-10002406,False,9.0
8805,OFF-EN-10002406,True,3.0
8806,OFF-EN-10002410,False,8.0
8807,OFF-EN-10002410,True,2.0
8808,OFF-EN-10002425,False,9.0
8809,OFF-EN-10002425,True,22.0
8812,OFF-EN-10002434,False,5.0
8813,OFF-EN-10002434,True,11.0
8816,OFF-EN-10002464,False,7.0
8817,OFF-EN-10002464,True,10.0
8820,OFF-EN-10002472,False,7.0
8821,OFF-EN-10002472,True,15.0
8824,OFF-EN-10002491,False,2.0
8825,OFF-EN-10002491,True,2.0
8826,OFF-EN-10002500,False,27.0
8827,OFF-EN-10002500,True,3.0
8828,OFF-EN-10002504,False,9.0
8829,OFF-EN-10002504,True,15.0
8834,OFF-EN-10002540,False,8.0
8835,OFF-EN-10002540,True,13.0
8836,OFF-EN-10002556,False,11.0
8837,OFF-EN-10002556,True,2.0
8840,OFF-EN-10002581,False,20.0
8841,OFF-EN-10002581,True,10.0
8842,OFF-EN-10002592,False,10.0
8843,OFF-EN-10002592,True,9.0
8844,OFF-EN-10002600,False,18.0
8845,OFF-EN-10002600,True,17.0
8846,OFF-EN-10002613,False,4.0
8847,OFF-EN-10002613,True,6.0
8848,OFF-EN-10002621,False,4.0
8849,OFF-EN-10002621,True,5.0
8850,OFF-EN-10002624,False,14.0
8851,OFF-EN-10002624,True,3.0
8852,OFF-EN-10002630,False,8.0
8853,OFF-EN-10002630,True,5.0
8856,OFF-EN-10002671,False,4.0
8857,OFF-EN-10002671,True,2.0
8858,OFF-EN-10002674,False,26.0
8859,OFF-EN-10002674,True,15.0
8860,OFF-EN-10002679,False,8.0
8861,OFF-EN-10002679,True,10.0
8862,OFF-EN-10002700,False,16.0
8863,OFF-EN-10002700,True,20.0
8864,OFF-EN-10002710,False,6.0
8865,OFF-EN-10002710,True,1.0
8872,OFF-EN-10002736,False,17.0
8873,OFF-EN-10002736,True,2.0
8878,OFF-EN-10002757,False,4.0
8879,OFF-EN-10002757,True,6.0
8880,OFF-EN-10002778,False,10.0
8881,OFF-EN-10002778,True,1.0
8882,OFF-EN-10002784,False,12.0
8883,OFF-EN-10002784,True,13.0
8886,OFF-EN-10002806,False,3.0
8887,OFF-EN-10002806,True,15.0
8896,OFF-EN-10002850,False,8.0
8897,OFF-EN-10002850,True,4.0
8898,OFF-EN-10002855,False,34.0
8899,OFF-EN-10002855,True,2.0
8902,OFF-EN-10002891,False,8.0
8903,OFF-EN-10002891,True,2.0
8904,OFF-EN-10002896,False,19.0
8905,OFF-EN-10002896,True,3.0
8908,OFF-EN-10002924,False,4.0
8909,OFF-EN-10002924,True,16.0
8914,OFF-EN-10002955,False,4.0
8915,OFF-EN-10002955,True,3.0
8922,OFF-EN-10002985,False,22.0
8923,OFF-EN-10002985,True,21.0
8924,OFF-EN-10002986,False,4.0
8925,OFF-EN-10002986,True,9.0
8926,OFF-EN-10003000,False,22.0
8927,OFF-EN-10003000,True,2.0
8928,OFF-EN-10003001,False,9.0
8929,OFF-EN-10003001,True,9.0
8932,OFF-EN-10003040,False,2.0
8933,OFF-EN-10003040,True,9.0
8936,OFF-EN-10003055,False,10.0
8937,OFF-EN-10003055,True,12.0
8942,OFF-EN-10003071,False,2.0
8943,OFF-EN-10003071,True,6.0
8944,OFF-EN-10003072,False,9.0
8945,OFF-EN-10003072,True,9.0
8952,OFF-EN-10003094,False,6.0
8953,OFF-EN-10003094,True,7.0
8956,OFF-EN-10003111,False,11.0
8957,OFF-EN-10003111,True,11.0
8958,OFF-EN-10003134,False,10.0
8959,OFF-EN-10003134,True,14.0
8962,OFF-EN-10003175,False,22.0
8963,OFF-EN-10003175,True,3.0
8966,OFF-EN-10003177,False,16.0
8967,OFF-EN-10003177,True,5.0
8968,OFF-EN-10003231,False,10.0
8969,OFF-EN-10003231,True,11.0
8970,OFF-EN-10003271,False,7.0
8971,OFF-EN-10003271,True,9.0
8974,OFF-EN-10003286,False,32.0
8975,OFF-EN-10003286,True,3.0
8980,OFF-EN-10003316,False,5.0
8981,OFF-EN-10003316,True,13.0
8984,OFF-EN-10003352,False,4.0
8985,OFF-EN-10003352,True,10.0
8986,OFF-EN-10003360,False,11.0
8987,OFF-EN-10003360,True,4.0
8990,OFF-EN-10003373,False,6.0
8991,OFF-EN-10003373,True,2.0
8994,OFF-EN-10003391,False,2.0
8995,OFF-EN-10003391,True,16.0
8996,OFF-EN-10003392,False,5.0
8997,OFF-EN-10003392,True,9.0
9000,OFF-EN-10003413,False,13.0
9001,OFF-EN-10003413,True,15.0
9010,OFF-EN-10003435,False,8.0
9011,OFF-EN-10003435,True,7.0
9014,OFF-EN-10003448,False,11.0
9015,OFF-EN-10003448,True,7.0
9016,OFF-EN-10003455,False,2.0
9017,OFF-EN-10003455,True,7.0
9018,OFF-EN-10003463,False,9.0
9019,OFF-EN-10003463,True,9.0
9022,OFF-EN-10003472,False,24.0
9023,OFF-EN-10003472,True,6.0
9026,OFF-EN-10003498,False,25.0
9027,OFF-EN-10003498,True,10.0
9028,OFF-EN-10003507,False,23.0
9029,OFF-EN-10003507,True,8.0
9030,OFF-EN-10003508,False,10.0
9031,OFF-EN-10003508,True,9.0
9038,OFF-EN-10003529,False,54.0
9039,OFF-EN-10003529,True,12.0
9042,OFF-EN-10003537,False,17.0
9043,OFF-EN-10003537,True,14.0
9044,OFF-EN-10003540,False,2.0
9045,OFF-EN-10003540,True,2.0
9052,OFF-EN-10003559,False,24.0
9053,OFF-EN-10003559,True,10.0
9054,OFF-EN-10003560,False,25.0
9055,OFF-EN-10003560,True,9.0
9056,OFF-EN-10003567,False,5.0
9057,OFF-EN-10003567,True,5.0
9058,OFF-EN-10003577,False,9.0
9059,OFF-EN-10003577,True,14.0
9060,OFF-EN-10003601,False,11.0
9061,OFF-EN-10003601,True,6.0
9064,OFF-EN-10003607,False,11.0
9065,OFF-EN-10003607,True,12.0
9068,OFF-EN-10003619,False,2.0
9069,OFF-EN-10003619,True,9.0
9072,OFF-EN-10003628,False,7.0
9073,OFF-EN-10003628,True,13.0
9074,OFF-EN-10003630,False,11.0
9075,OFF-EN-10003630,True,14.0
9076,OFF-EN-10003632,False,3.0
9077,OFF-EN-10003632,True,11.0
9078,OFF-EN-10003636,False,25.0
9079,OFF-EN-10003636,True,5.0
9080,OFF-EN-10003661,False,6.0
9081,OFF-EN-10003661,True,7.0
9088,OFF-EN-10003675,False,21.0
9089,OFF-EN-10003675,True,2.0
9092,OFF-EN-10003689,False,6.0
9093,OFF-EN-10003689,True,5.0
9094,OFF-EN-10003715,False,6.0
9095,OFF-EN-10003715,True,20.0
9096,OFF-EN-10003721,False,6.0
9097,OFF-EN-10003721,True,4.0
9098,OFF-EN-10003728,False,14.0
9099,OFF-EN-10003728,True,19.0
9106,OFF-EN-10003737,False,17.0
9107,OFF-EN-10003737,True,7.0
9108,OFF-EN-10003748,False,3.0
9109,OFF-EN-10003748,True,3.0
9120,OFF-EN-10003832,False,13.0
9121,OFF-EN-10003832,True,14.0
9122,OFF-EN-10003834,False,4.0
9123,OFF-EN-10003834,True,1.0
9126,OFF-EN-10003845,False,5.0
9127,OFF-EN-10003845,True,11.0
9128,OFF-EN-10003850,False,45.0
9129,OFF-EN-10003850,True,3.0
9138,OFF-EN-10003862,False,13.0
9139,OFF-EN-10003862,True,7.0
9144,OFF-EN-10003898,False,25.0
9145,OFF-EN-10003898,True,9.0
9154,OFF-EN-10003939,False,16.0
9155,OFF-EN-10003939,True,8.0
9158,OFF-EN-10003977,False,13.0
9159,OFF-EN-10003977,True,12.0
9166,OFF-EN-10004012,False,7.0
9167,OFF-EN-10004012,True,12.0
9168,OFF-EN-10004030,False,9.0
9169,OFF-EN-10004030,True,12.0
9172,OFF-EN-10004053,False,11.0
9173,OFF-EN-10004053,True,3.0
9174,OFF-EN-10004057,False,5.0
9175,OFF-EN-10004057,True,10.0
9176,OFF-EN-10004074,False,6.0
9177,OFF-EN-10004074,True,5.0
9178,OFF-EN-10004100,False,10.0
9179,OFF-EN-10004100,True,1.0
9180,OFF-EN-10004120,False,12.0
9181,OFF-EN-10004120,True,1.0
9182,OFF-EN-10004144,False,10.0
9183,OFF-EN-10004144,True,20.0
9184,OFF-EN-10004147,False,6.0
9185,OFF-EN-10004147,True,3.0
9186,OFF-EN-10004150,False,14.0
9187,OFF-EN-10004150,True,4.0
9188,OFF-EN-10004173,False,17.0
9189,OFF-EN-10004173,True,10.0
9192,OFF-EN-10004183,False,27.0
9193,OFF-EN-10004183,True,3.0
9196,OFF-EN-10004190,False,13.0
9197,OFF-EN-10004190,True,11.0
9206,OFF-EN-10004296,False,12.0
9207,OFF-EN-10004296,True,4.0
9214,OFF-EN-10004386,False,6.0
9215,OFF-EN-10004386,True,6.0
9218,OFF-EN-10004410,False,27.0
9219,OFF-EN-10004410,True,24.0
9222,OFF-EN-10004422,False,3.0
9223,OFF-EN-10004422,True,20.0
9230,OFF-EN-10004459,False,15.0
9231,OFF-EN-10004459,True,8.0
9232,OFF-EN-10004462,False,9.0
9233,OFF-EN-10004462,True,7.0
9236,OFF-EN-10004470,False,21.0
9237,OFF-EN-10004470,True,8.0
9238,OFF-EN-10004473,False,24.0
9239,OFF-EN-10004473,True,5.0
9242,OFF-EN-10004483,False,28.0
9243,OFF-EN-10004483,True,4.0
9244,OFF-EN-10004486,False,7.0
9245,OFF-EN-10004486,True,13.0
9248,OFF-EN-10004493,False,8.0
9249,OFF-EN-10004493,True,7.0
9250,OFF-EN-10004495,False,8.0
9251,OFF-EN-10004495,True,16.0
9252,OFF-EN-10004503,False,8.0
9253,OFF-EN-10004503,True,5.0
9260,OFF-EN-10004525,False,9.0
9261,OFF-EN-10004525,True,8.0
9262,OFF-EN-10004526,False,19.0
9263,OFF-EN-10004526,True,9.0
9266,OFF-EN-10004547,False,3.0
9267,OFF-EN-10004547,True,14.0
9268,OFF-EN-10004550,False,2.0
9269,OFF-EN-10004550,True,12.0
9270,OFF-EN-10004560,False,32.0
9271,OFF-EN-10004560,True,15.0
9274,OFF-EN-10004568,False,10.0
9275,OFF-EN-10004568,True,9.0
9278,OFF-EN-10004580,False,21.0
9279,OFF-EN-10004580,True,6.0
9280,OFF-EN-10004590,False,3.0
9281,OFF-EN-10004590,True,8.0
9286,OFF-EN-10004649,False,19.0
9287,OFF-EN-10004649,True,13.0
9292,OFF-EN-10004684,False,6.0
9293,OFF-EN-10004684,True,4.0
9294,OFF-EN-10004742,False,4.0
9295,OFF-EN-10004742,True,4.0
9296,OFF-EN-10004744,False,5.0
9297,OFF-EN-10004744,True,9.0
9300,OFF-EN-10004759,False,14.0
9301,OFF-EN-10004759,True,4.0
9302,OFF-EN-10004773,False,10.0
9303,OFF-EN-10004773,True,5.0
9304,OFF-EN-10004775,False,4.0
9305,OFF-EN-10004775,True,5.0
9306,OFF-EN-10004784,False,6.0
9307,OFF-EN-10004784,True,5.0
9308,OFF-EN-10004788,False,30.0
9309,OFF-EN-10004788,True,6.0
9310,OFF-EN-10004793,False,15.0
9311,OFF-EN-10004793,True,5.0
9314,OFF-EN-10004820,False,7.0
9315,OFF-EN-10004820,True,5.0
9318,OFF-EN-10004846,False,5.0
9319,OFF-EN-10004846,True,11.0
9320,OFF-EN-10004849,False,19.0
9321,OFF-EN-10004849,True,18.0
9322,OFF-EN-10004870,False,15.0
9323,OFF-EN-10004870,True,16.0
9324,OFF-EN-10004885,False,6.0
9325,OFF-EN-10004885,True,18.0
9326,OFF-EN-10004892,False,6.0
9327,OFF-EN-10004892,True,5.0
9328,OFF-EN-10004895,False,11.0
9329,OFF-EN-10004895,True,5.0
9330,OFF-EN-10004899,False,15.0
9331,OFF-EN-10004899,True,8.0
9332,OFF-EN-10004903,False,17.0
9333,OFF-EN-10004903,True,7.0
9336,OFF-EN-10004909,False,7.0
9337,OFF-EN-10004909,True,10.0
9340,OFF-EN-10004938,False,2.0
9341,OFF-EN-10004938,True,9.0
9342,OFF-EN-10004941,False,8.0
9343,OFF-EN-10004941,True,17.0
9344,OFF-EN-10004955,False,12.0
9345,OFF-EN-10004955,True,3.0
9348,OFF-EN-10004958,False,8.0
9349,OFF-EN-10004958,True,4.0
9356,OFF-EN-10004988,False,11.0
9357,OFF-EN-10004988,True,4.0
9358,OFF-EN-10004989,False,24.0
9359,OFF-EN-10004989,True,6.0
9364,OFF-ENE-10000199,False,1.0
9365,OFF-ENE-10000199,True,1.0
9366,OFF-ENE-10000516,False,1.0
9367,OFF-ENE-10000516,True,2.0
9374,OFF-ENE-10001356,False,4.0
9375,OFF-ENE-10001356,True,3.0
9380,OFF-ENE-10002093,False,2.0
9381,OFF-ENE-10002093,True,5.0
9382,OFF-ENE-10002104,False,3.0
9383,OFF-ENE-10002104,True,2.0
9386,OFF-ENE-10002784,False,5.0
9387,OFF-ENE-10002784,True,2.0
9388,OFF-ENE-10002833,False,12.0
9389,OFF-ENE-10002833,True,4.0
9396,OFF-ENE-10003314,False,2.0
9397,OFF-ENE-10003314,True,10.0
9410,OFF-FA-10000010,False,7.0
9411,OFF-FA-10000010,True,8.0
9412,OFF-FA-10000027,False,11.0
9413,OFF-FA-10000027,True,15.0
9414,OFF-FA-10000038,False,12.0
9415,OFF-FA-10000038,True,10.0
9416,OFF-FA-10000046,False,5.0
9417,OFF-FA-10000046,True,5.0
9418,OFF-FA-10000053,False,11.0
9419,OFF-FA-10000053,True,18.0
9420,OFF-FA-10000059,False,2.0
9421,OFF-FA-10000059,True,4.0
9430,OFF-FA-10000091,False,11.0
9431,OFF-FA-10000091,True,4.0
9436,OFF-FA-10000131,False,11.0
9437,OFF-FA-10000131,True,5.0
9438,OFF-FA-10000134,False,24.0
9439,OFF-FA-10000134,True,5.0
9444,OFF-FA-10000154,False,8.0
9445,OFF-FA-10000154,True,7.0
9448,OFF-FA-10000189,False,10.0
9449,OFF-FA-10000189,True,1.0
9452,OFF-FA-10000194,False,12.0
9453,OFF-FA-10000194,True,10.0
9456,OFF-FA-10000197,False,10.0
9457,OFF-FA-10000197,True,21.0
9462,OFF-FA-10000248,False,15.0
9463,OFF-FA-10000248,True,6.0
9464,OFF-FA-10000254,False,1.0
9465,OFF-FA-10000254,True,4.0
9466,OFF-FA-10000256,False,7.0
9467,OFF-FA-10000256,True,2.0
9468,OFF-FA-10000260,False,11.0
9469,OFF-FA-10000260,True,4.0
9470,OFF-FA-10000263,False,17.0
9471,OFF-FA-10000263,True,13.0
9472,OFF-FA-10000294,False,8.0
9473,OFF-FA-10000294,True,16.0
9474,OFF-FA-10000300,False,18.0
9475,OFF-FA-10000300,True,18.0
9476,OFF-FA-10000304,False,18.0
9477,OFF-FA-10000304,True,9.0
9480,OFF-FA-10000353,False,22.0
9481,OFF-FA-10000353,True,23.0
9482,OFF-FA-10000401,False,8.0
9483,OFF-FA-10000401,True,6.0
9484,OFF-FA-10000406,False,9.0
9485,OFF-FA-10000406,True,4.0
9486,OFF-FA-10000411,False,2.0
9487,OFF-FA-10000411,True,2.0
9490,OFF-FA-10000439,False,17.0
9491,OFF-FA-10000439,True,1.0
9494,OFF-FA-10000455,False,22.0
9495,OFF-FA-10000455,True,6.0
9498,OFF-FA-10000467,False,46.0
9499,OFF-FA-10000467,True,3.0
9502,OFF-FA-10000471,False,8.0
9503,OFF-FA-10000471,True,2.0
9506,OFF-FA-10000475,False,14.0
9507,OFF-FA-10000475,True,14.0
9510,OFF-FA-10000490,False,11.0
9511,OFF-FA-10000490,True,2.0
9512,OFF-FA-10000509,False,23.0
9513,OFF-FA-10000509,True,1.0
9514,OFF-FA-10000520,False,20.0
9515,OFF-FA-10000520,True,2.0
9516,OFF-FA-10000522,False,18.0
9517,OFF-FA-10000522,True,17.0
9520,OFF-FA-10000549,False,11.0
9521,OFF-FA-10000549,True,8.0
9522,OFF-FA-10000563,False,11.0
9523,OFF-FA-10000563,True,9.0
9526,OFF-FA-10000577,False,10.0
9527,OFF-FA-10000577,True,12.0
9528,OFF-FA-10000581,False,9.0
9529,OFF-FA-10000581,True,16.0
9530,OFF-FA-10000585,False,12.0
9531,OFF-FA-10000585,True,18.0
9532,OFF-FA-10000611,False,14.0
9533,OFF-FA-10000611,True,13.0
9534,OFF-FA-10000621,False,19.0
9535,OFF-FA-10000621,True,25.0
9536,OFF-FA-10000624,False,27.0
9537,OFF-FA-10000624,True,11.0
9538,OFF-FA-10000631,False,17.0
9539,OFF-FA-10000631,True,13.0
9540,OFF-FA-10000644,False,14.0
9541,OFF-FA-10000644,True,3.0
9544,OFF-FA-10000670,False,33.0
9545,OFF-FA-10000670,True,14.0
9546,OFF-FA-10000697,False,12.0
9547,OFF-FA-10000697,True,8.0
9548,OFF-FA-10000700,False,10.0
9549,OFF-FA-10000700,True,9.0
9550,OFF-FA-10000713,False,16.0
9551,OFF-FA-10000713,True,18.0
9554,OFF-FA-10000735,False,17.0
9555,OFF-FA-10000735,True,2.0
9558,OFF-FA-10000746,False,11.0
9559,OFF-FA-10000746,True,7.0
9560,OFF-FA-10000757,False,8.0
9561,OFF-FA-10000757,True,20.0
9566,OFF-FA-10000801,False,25.0
9567,OFF-FA-10000801,True,3.0
9570,OFF-FA-10000834,False,6.0
9571,OFF-FA-10000834,True,2.0
9572,OFF-FA-10000838,False,15.0
9573,OFF-FA-10000838,True,4.0
9574,OFF-FA-10000840,False,5.0
9575,OFF-FA-10000840,True,8.0
9576,OFF-FA-10000856,False,12.0
9577,OFF-FA-10000856,True,5.0
9582,OFF-FA-10000936,False,10.0
9583,OFF-FA-10000936,True,13.0
9584,OFF-FA-10000974,False,7.0
9585,OFF-FA-10000974,True,9.0
9586,OFF-FA-10000992,False,17.0
9587,OFF-FA-10000992,True,2.0
9588,OFF-FA-10000999,False,3.0
9589,OFF-FA-10000999,True,2.0
9592,OFF-FA-10001026,False,26.0
9593,OFF-FA-10001026,True,41.0
9600,OFF-FA-10001045,False,12.0
9601,OFF-FA-10001045,True,13.0
9604,OFF-FA-10001052,False,5.0
9605,OFF-FA-10001052,True,10.0
9606,OFF-FA-10001054,False,8.0
9607,OFF-FA-10001054,True,1.0
9608,OFF-FA-10001057,False,9.0
9609,OFF-FA-10001057,True,4.0
9612,OFF-FA-10001082,False,9.0
9613,OFF-FA-10001082,True,33.0
9616,OFF-FA-10001097,False,38.0
9617,OFF-FA-10001097,True,1.0
9622,OFF-FA-10001113,False,17.0
9623,OFF-FA-10001113,True,2.0
9624,OFF-FA-10001115,False,4.0
9625,OFF-FA-10001115,True,10.0
9626,OFF-FA-10001126,False,6.0
9627,OFF-FA-10001126,True,4.0
9628,OFF-FA-10001128,False,3.0
9629,OFF-FA-10001128,True,3.0
9630,OFF-FA-10001135,False,5.0
9631,OFF-FA-10001135,True,2.0
9634,OFF-FA-10001175,False,4.0
9635,OFF-FA-10001175,True,5.0
9638,OFF-FA-10001187,False,10.0
9639,OFF-FA-10001187,True,3.0
9640,OFF-FA-10001199,False,6.0
9641,OFF-FA-10001199,True,18.0
9644,OFF-FA-10001228,False,13.0
9645,OFF-FA-10001228,True,1.0
9646,OFF-FA-10001229,False,2.0
9647,OFF-FA-10001229,True,7.0
9648,OFF-FA-10001237,False,10.0
9649,OFF-FA-10001237,True,8.0
9654,OFF-FA-10001297,False,13.0
9655,OFF-FA-10001297,True,7.0
9656,OFF-FA-10001304,False,10.0
9657,OFF-FA-10001304,True,18.0
9658,OFF-FA-10001309,False,2.0
9659,OFF-FA-10001309,True,28.0
9660,OFF-FA-10001330,False,5.0
9661,OFF-FA-10001330,True,13.0
9662,OFF-FA-10001332,False,11.0
9663,OFF-FA-10001332,True,4.0
9664,OFF-FA-10001337,False,23.0
9665,OFF-FA-10001337,True,4.0
9666,OFF-FA-10001339,False,9.0
9667,OFF-FA-10001339,True,7.0
9668,OFF-FA-10001348,False,3.0
9669,OFF-FA-10001348,True,3.0
9672,OFF-FA-10001375,False,4.0
9673,OFF-FA-10001375,True,29.0
9674,OFF-FA-10001401,False,15.0
9675,OFF-FA-10001401,True,4.0
9678,OFF-FA-10001427,False,23.0
9679,OFF-FA-10001427,True,2.0
9680,OFF-FA-10001435,False,19.0
9681,OFF-FA-10001435,True,8.0
9682,OFF-FA-10001476,False,12.0
9683,OFF-FA-10001476,True,1.0
9686,OFF-FA-10001521,False,2.0
9687,OFF-FA-10001521,True,9.0
9688,OFF-FA-10001526,False,2.0
9689,OFF-FA-10001526,True,6.0
9692,OFF-FA-10001551,False,13.0
9693,OFF-FA-10001551,True,3.0
9694,OFF-FA-10001561,False,24.0
9695,OFF-FA-10001561,True,10.0
9696,OFF-FA-10001563,False,5.0
9697,OFF-FA-10001563,True,1.0
9698,OFF-FA-10001567,False,4.0
9699,OFF-FA-10001567,True,13.0
9704,OFF-FA-10001596,False,9.0
9705,OFF-FA-10001596,True,24.0
9706,OFF-FA-10001613,False,7.0
9707,OFF-FA-10001613,True,2.0
9708,OFF-FA-10001621,False,2.0
9709,OFF-FA-10001621,True,36.0
9712,OFF-FA-10001650,False,3.0
9713,OFF-FA-10001650,True,15.0
9714,OFF-FA-10001651,False,2.0
9715,OFF-FA-10001651,True,7.0
9718,OFF-FA-10001680,False,12.0
9719,OFF-FA-10001680,True,1.0
9720,OFF-FA-10001684,False,12.0
9721,OFF-FA-10001684,True,2.0
9724,OFF-FA-10001700,False,11.0
9725,OFF-FA-10001700,True,4.0
9726,OFF-FA-10001702,False,11.0
9727,OFF-FA-10001702,True,9.0
9730,OFF-FA-10001711,False,5.0
9731,OFF-FA-10001711,True,3.0
9732,OFF-FA-10001718,False,6.0
9733,OFF-FA-10001718,True,21.0
9734,OFF-FA-10001724,False,18.0
9735,OFF-FA-10001724,True,2.0
9736,OFF-FA-10001727,False,29.0
9737,OFF-FA-10001727,True,3.0
9738,OFF-FA-10001754,False,2.0
9739,OFF-FA-10001754,True,3.0
9740,OFF-FA-10001761,False,17.0
9741,OFF-FA-10001761,True,18.0
9744,OFF-FA-10001776,False,10.0
9745,OFF-FA-10001776,True,2.0
9750,OFF-FA-10001815,False,8.0
9751,OFF-FA-10001815,True,2.0
9754,OFF-FA-10001838,False,10.0
9755,OFF-FA-10001838,True,7.0
9756,OFF-FA-10001843,False,8.0
9757,OFF-FA-10001843,True,8.0
9760,OFF-FA-10001877,False,22.0
9761,OFF-FA-10001877,True,8.0
9762,OFF-FA-10001883,False,19.0
9763,OFF-FA-10001883,True,8.0
9764,OFF-FA-10001892,False,6.0
9765,OFF-FA-10001892,True,3.0
9766,OFF-FA-10001925,False,10.0
9767,OFF-FA-10001925,True,10.0
9774,OFF-FA-10002011,False,11.0
9775,OFF-FA-10002011,True,13.0
9776,OFF-FA-10002015,False,8.0
9777,OFF-FA-10002015,True,13.0
9782,OFF-FA-10002045,False,2.0
9783,OFF-FA-10002045,True,1.0
9784,OFF-FA-10002047,False,4.0
9785,OFF-FA-10002047,True,5.0
9786,OFF-FA-10002058,False,6.0
9787,OFF-FA-10002058,True,7.0
9794,OFF-FA-10002084,False,17.0
9795,OFF-FA-10002084,True,8.0
9796,OFF-FA-10002085,False,22.0
9797,OFF-FA-10002085,True,3.0
9798,OFF-FA-10002100,False,19.0
9799,OFF-FA-10002100,True,5.0
9800,OFF-FA-10002101,False,4.0
9801,OFF-FA-10002101,True,2.0
9802,OFF-FA-10002120,False,6.0
9803,OFF-FA-10002120,True,4.0
9804,OFF-FA-10002156,False,18.0
9805,OFF-FA-10002156,True,5.0
9806,OFF-FA-10002163,False,19.0
9807,OFF-FA-10002163,True,8.0
9810,OFF-FA-10002177,False,7.0
9811,OFF-FA-10002177,True,8.0
9814,OFF-FA-10002241,False,24.0
9815,OFF-FA-10002241,True,6.0
9816,OFF-FA-10002247,False,15.0
9817,OFF-FA-10002247,True,23.0
9818,OFF-FA-10002248,False,24.0
9819,OFF-FA-10002248,True,3.0
9822,OFF-FA-10002268,False,5.0
9823,OFF-FA-10002268,True,1.0
9824,OFF-FA-10002280,False,37.0
9825,OFF-FA-10002280,True,10.0
9826,OFF-FA-10002286,False,17.0
9827,OFF-FA-10002286,True,20.0
9828,OFF-FA-10002308,False,8.0
9829,OFF-FA-10002308,True,3.0
9836,OFF-FA-10002360,False,7.0
9837,OFF-FA-10002360,True,14.0
9838,OFF-FA-10002388,False,19.0
9839,OFF-FA-10002388,True,9.0
9840,OFF-FA-10002393,False,3.0
9841,OFF-FA-10002393,True,2.0
9842,OFF-FA-10002427,False,10.0
9843,OFF-FA-10002427,True,7.0
9846,OFF-FA-10002453,False,11.0
9847,OFF-FA-10002453,True,3.0
9848,OFF-FA-10002459,False,12.0
9849,OFF-FA-10002459,True,7.0
9850,OFF-FA-10002481,False,20.0
9851,OFF-FA-10002481,True,6.0
9852,OFF-FA-10002491,False,17.0
9853,OFF-FA-10002491,True,12.0
9856,OFF-FA-10002526,False,23.0
9857,OFF-FA-10002526,True,4.0
9860,OFF-FA-10002539,False,4.0
9861,OFF-FA-10002539,True,7.0
9862,OFF-FA-10002552,False,3.0
9863,OFF-FA-10002552,True,17.0
9864,OFF-FA-10002569,False,6.0
9865,OFF-FA-10002569,True,8.0
9870,OFF-FA-10002600,False,5.0
9871,OFF-FA-10002600,True,8.0
9872,OFF-FA-10002617,False,8.0
9873,OFF-FA-10002617,True,15.0
9874,OFF-FA-10002619,False,20.0
9875,OFF-FA-10002619,True,6.0
9876,OFF-FA-10002632,False,2.0
9877,OFF-FA-10002632,True,3.0
9878,OFF-FA-10002635,False,4.0
9879,OFF-FA-10002635,True,6.0
9886,OFF-FA-10002652,False,11.0
9887,OFF-FA-10002652,True,5.0
9888,OFF-FA-10002676,False,9.0
9889,OFF-FA-10002676,True,6.0
9896,OFF-FA-10002715,False,14.0
9897,OFF-FA-10002715,True,6.0
9900,OFF-FA-10002719,False,34.0
9901,OFF-FA-10002719,True,18.0
9902,OFF-FA-10002728,False,11.0
9903,OFF-FA-10002728,True,2.0
9904,OFF-FA-10002752,False,6.0
9905,OFF-FA-10002752,True,6.0
9908,OFF-FA-10002763,False,11.0
9909,OFF-FA-10002763,True,14.0
9910,OFF-FA-10002780,False,8.0
9911,OFF-FA-10002780,True,29.0
9912,OFF-FA-10002782,False,9.0
9913,OFF-FA-10002782,True,2.0
9916,OFF-FA-10002791,False,4.0
9917,OFF-FA-10002791,True,1.0
9920,OFF-FA-10002815,False,7.0
9921,OFF-FA-10002815,True,8.0
