Sales,Quantity,Discount,Profit,Shipping Cost,Category,Ship Mode,City-States,Segment,Order Priority,Market
39.78,6,0.5,-21.6,5.97,5,1,114,1,1,6
898.59,7,0.0,89.67,55.99,13,4,1768,1,1,6
124.824,3,0.17,43.5537,31.34,5,3,617,1,1,6
62.3712,2,0.27,-22.2288,3.68,4,3,2426,2,1,6
33.93,1,0.0,-4.47,4.47,12,3,2528,3,1,6
119.1,5,0.0,0.0,7.85,12,4,2807,1,1,6
365.25,5,0.0,149.7,22.02,15,2,1840,3,1,6
80.028,4,0.1,14.148,3.46,8,4,671,1,1,6
163.32,4,0.0,6.48,14.55,7,4,288,3,2,6
30.24,2,0.1,0.66,2.14,12,4,3,3,1,6
244.728,4,0.1,67.968,12.61,15,4,2027,1,1,6
212.583,1,0.3,39.453,13.19,2,4,65,3,2,6
276.466,12,0.27,-72.0144,10.75,1,4,391,3,1,6
369.99,3,0.0,129.42,21.7,15,4,2745,2,2,6
47.586,7,0.45,-13.944,6.13,10,4,343,1,2,6
2173.5,7,0.0,260.82,154.18,17,2,201,3,2,6
33.6,5,0.0,15.0,1.79,5,4,1758,1,4,6
17.712,2,0.1,-0.408,1.44,6,4,671,2,2,6
73.71,3,0.1,12.24,6.21,7,4,31,3,1,6
671.892,2,0.27,-211.728,66.12,4,2,132,2,2,6
432.961,7,0.17,140.641,50.24,17,3,617,1,1,6
60.57,3,0.0,28.44,3.34,8,4,2429,1,1,6
33.0,4,0.0,0.24,4.4,11,4,260,3,2,6
528.444,4,0.1,88.044,65.31,16,4,276,2,4,6
115.68,2,0.0,32.34,15.35,13,4,2528,3,2,6
44.415,7,0.1,-4.935,2.85,11,4,65,1,1,6
18.954,3,0.1,-1.746,5.91,5,3,101,1,2,6
49.626,1,0.1,1.086,7.61,14,4,880,3,2,6
363.825,7,0.1,133.245,20.41,14,4,1326,1,1,6
14.787,2,0.47,-0.333,1.44,6,4,394,1,2,6
124.742,4,0.27,-44.4576,18.29,4,2,74,3,2,6
935.172,7,0.1,20.622,198.28,3,1,65,1,3,6
54.432,3,0.1,10.242,4.47,13,4,6,3,1,6
346.761,3,0.1,123.291,47.39,13,4,671,1,2,6
2065.5,5,0.0,41.25,248.81,3,3,281,3,2,6
30.69,1,0.25,-5.34,4.57,1,1,3194,3,1,6
206.348,3,0.25,-52.3125,28.06,4,2,515,3,1,6
18.162,1,0.4,-10.008,2.15,10,4,563,3,1,6
27.4752,4,0.47,-7.8048,5.28,6,3,133,2,2,6
51.03,5,0.1,1.68,5.45,11,4,659,1,1,6
74.91,1,0.5,-70.44,7.49,3,4,114,1,2,6
392.445,3,0.1,-39.285,33.38,16,2,1564,2,2,6
205.038,2,0.1,-22.782,13.7,14,4,6,3,1,6
8.904,1,0.47,-5.886,0.72,12,4,110,2,1,6
251.586,2,0.1,30.726,28.26,15,4,464,2,2,6
240.0,5,0.0,2.4,1.36,13,4,349,1,1,6
6.2646,1,0.47,-5.4654,0.25,6,4,511,2,1,6
70.848,2,0.1,9.408,4.43,9,2,1159,2,1,6
286.47,9,0.0,117.45,16.84,7,4,2464,1,1,6
87.9504,4,0.27,-7.3296,5.3,1,4,74,1,1,6
430.575,5,0.5,-48.61,48.61,17,2,114,1,1,6
132.03,3,0.0,54.09,18.44,1,2,1328,1,1,6
238.929,2,0.27,62.169,15.01,4,4,63,1,1,6
70.38,3,0.0,18.99,2.13,10,4,153,3,1,6
255.42,6,0.0,119.88,75.64,1,3,919,1,2,6
4448.22,13,0.1,444.483,386.38,16,4,3,3,1,6
10.29,2,0.5,-2.07,2.47,13,3,256,3,2,6
50.22,1,0.0,3.0,6.77,8,2,411,1,1,6
50.94,3,0.0,10.62,6.16,5,1,38,1,2,6
140.585,3,0.17,-6.8346,12.16,13,4,112,3,1,6
976.777,7,0.17,247.027,48.07,15,4,133,2,1,6
307.44,3,0.0,129.06,50.14,14,3,1946,2,1,6
39.5412,2,0.17,-8.0988,2.08,12,4,391,1,1,6
1590.66,6,0.0,47.7,132.39,16,4,998,3,1,6
9.54,2,0.47,-0.72,0.41,11,4,617,2,1,6
415.44,8,0.0,66.24,54.52,4,2,1961,1,1,6
127.17,6,0.1,32.49,9.79,8,4,65,1,4,6
198.66,7,0.0,11.76,7.58,12,4,236,3,1,6
359.397,3,0.1,63.837,26.56,4,4,87,3,1,6
464.94,7,0.0,18.48,52.96,15,4,52,1,4,6
25.6149,3,0.47,-15.5151,1.0,6,4,194,3,1,6
134.73,3,0.4,22.41,13.75,9,4,563,1,1,6
953.94,10,0.35,131.94,4.73,3,4,1771,1,4,6
331.452,9,0.1,88.182,59.73,14,4,101,1,4,6
49.5,3,0.0,1.44,2.6,6,4,147,1,1,6
11.9886,2,0.47,-6.6114,1.72,10,4,110,1,2,6
84.5778,2,0.27,4.5978,5.91,4,4,394,1,1,6
248.82,2,0.0,4.92,12.08,16,4,230,1,1,6
181.656,4,0.1,-4.104,34.21,1,3,154,2,2,6
58.0635,9,0.45,-2.1465,5.02,11,4,2296,1,1,6
136.178,3,0.17,-23.0319,17.2,13,2,511,1,2,6
530.145,5,0.37,84.045,51.16,3,4,110,3,1,6
155.07,3,0.0,-22.4,22.4,4,4,1261,3,4,6
475.86,1,0.0,114.18,15.02,4,1,2989,1,2,6
8.2335,1,0.45,-5.5665,0.38,10,3,80,2,2,6
15.75,1,0.0,3.45,1.27,8,4,167,1,1,6
40.26,2,0.0,4.38,2.44,10,4,1339,3,1,6
126.948,2,0.8,-488.772,14.94,2,4,1715,3,2,6
393.937,4,0.27,10.7772,34.54,4,4,194,3,1,6
53.97,7,0.5,-8.13,8.13,7,4,578,1,2,6
33.75,5,0.5,-27.0,6.35,6,3,1715,3,2,6
64.44,4,0.0,7.08,1.12,7,4,269,2,1,6
2301.14,7,0.3,-953.442,283.36,2,4,3,3,4,6
11.0556,2,0.17,2.6556,0.56,5,4,511,1,4,6
14.418,1,0.1,0.618,2.12,6,3,1555,2,2,6
385.02,3,0.0,126.99,15.62,16,4,1325,1,1,6
136.103,2,0.17,18.0234,25.16,17,4,203,3,2,6
13.8444,4,0.17,0.8844,1.2,11,4,835,1,1,6
83.34,2,0.0,19.98,30.85,7,3,1293,3,3,6
54.54,1,0.0,26.16,6.64,10,4,121,1,2,6
74.7,2,0.0,33.6,9.59,8,4,430,3,2,6
36.435,7,0.5,-3.045,3.86,5,2,256,1,2,6
374.85,7,0.0,123.69,95.3,1,3,52,1,2,6
16.65,2,0.5,-7.71,1.49,5,4,476,2,1,6
26.1,3,0.0,3.6,2.44,8,2,147,1,2,6
39.123,3,0.1,-0.027,6.4,10,3,31,1,2,6
347.88,2,0.0,163.5,16.53,17,4,283,3,1,6
884.448,8,0.17,308.928,67.75,13,4,74,1,1,6
68.76,1,0.4,-27.51,12.04,14,2,222,1,3,6
830.7,5,0.0,373.8,64.0,3,4,37,2,1,6
949.104,4,0.1,-105.456,127.73,17,2,6,1,1,6
368.53,6,0.47,-55.7298,68.07,14,3,110,1,1,6
23.76,5,0.45,-10.44,2.84,11,4,343,1,1,6
805.896,7,0.1,-35.994,87.75,13,4,6,2,1,6
11.979,2,0.45,1.059,0.75,11,2,80,3,1,6
504.54,6,0.0,186.66,56.05,14,2,611,3,2,6
21.06,2,0.0,0.6,3.03,6,2,1755,3,2,6
91.746,2,0.1,1.986,29.46,8,1,65,1,3,6
869.1,5,0.0,252.0,123.84,17,4,232,3,4,6
145.32,2,0.0,45.0,11.0,14,4,3159,3,1,6
482.76,9,0.0,183.33,151.37,10,3,865,1,3,6
143.4,1,0.0,2.85,13.74,4,4,199,3,1,6
15.012,1,0.1,5.832,1.43,6,4,355,2,1,6
149.58,9,0.0,-51.87,51.87,12,1,447,1,3,6
52.65,1,0.0,17.88,24.3,10,3,774,3,3,6
27.5706,2,0.47,-2.1294,12.41,8,3,133,1,3,6
133.788,3,0.17,-0.0423,12.89,13,3,203,2,1,6
785.79,5,0.4,91.59,81.18,16,4,222,3,2,6
38.1717,3,0.17,5.5017,1.97,5,4,795,3,1,6
50.148,2,0.4,3.288,5.08,14,1,222,1,3,6
29.7648,4,0.47,-2.8752,0.85,6,2,112,1,1,6
33.96,2,0.0,7.08,2.1,5,4,3632,3,1,6
33.1992,3,0.47,-10.0908,3.65,8,4,132,1,1,6
667.92,4,0.0,153.6,88.22,15,4,611,1,2,6
595.92,4,0.0,71.4,45.37,3,4,523,1,4,6
13.5468,3,0.47,-3.1032,1.59,8,2,486,1,1,6
84.8406,2,0.27,11.5806,25.36,1,3,110,1,3,6
29.52,3,0.0,3.78,3.3,13,4,1210,3,2,6
122.067,3,0.1,14.877,9.39,14,2,3,3,2,6
19.08,4,0.47,-16.2,1.32,8,4,74,1,1,6
49.302,3,0.45,-18.828,0.03,12,3,2166,2,1,6
37.7994,1,0.27,-8.3106,2.71,10,4,133,3,1,6
458.156,4,0.57,-511.444,30.75,2,4,391,1,1,6
25.2,1,0.0,-1.73,1.73,12,4,1669,1,1,6
80.109,3,0.1,15.939,12.97,12,3,87,1,2,6
43.8,4,0.0,11.28,8.68,11,3,109,1,3,6
7.7385,1,0.45,-3.8115,0.24,6,2,80,1,3,6
916.8,8,0.0,146.64,68.99,14,2,517,3,1,6
27.6378,2,0.27,6.7578,3.43,10,2,133,2,1,6
23.5554,2,0.17,2.2554,1.26,5,4,132,2,1,6
6.588,1,0.1,-0.5,0.5,8,4,81,1,1,6
18.144,2,0.1,1.584,1.65,11,4,2,1,1,6
168.72,8,0.0,84.24,21.23,12,2,1246,1,2,6
46.305,5,0.1,16.905,23.19,11,3,1174,1,3,6
145.98,3,0.0,7.29,17.78,8,2,635,3,2,6
55.98,6,0.0,12.24,3.23,13,4,750,3,1,6
49.194,2,0.1,0.534,6.99,5,3,31,2,2,6
331.8,2,0.0,69.66,74.98,4,3,1148,3,2,6
78.75,3,0.0,27.54,13.63,12,2,750,2,2,6
975.186,2,0.1,119.166,58.2,9,2,2,1,1,6
495.72,4,0.0,-30.91,30.91,16,4,2487,3,1,6
1961.82,6,0.3,-160.54,160.54,2,4,813,1,1,6
8.82,2,0.0,-0.79,0.79,5,2,153,3,1,6
1725.75,5,0.25,-483.3,350.68,4,2,80,2,3,6
32.3406,9,0.47,1.0206,4.32,11,3,133,1,2,6
437.67,3,0.0,56.88,15.72,3,4,507,3,1,6
17.88,2,0.0,-1.97,1.97,5,3,1293,3,2,6
9.78,2,0.0,3.42,0.66,5,2,230,1,1,6
69.0945,5,0.27,-11.4555,16.4,1,1,133,2,2,6
55.458,2,0.1,22.758,3.77,5,4,101,1,1,6
278.397,3,0.37,-106.083,21.22,16,4,391,3,1,6
18.576,2,0.1,5.136,3.96,10,4,2,2,2,6
259.281,9,0.1,63.261,27.22,14,4,31,1,1,6
47.64,2,0.0,19.5,12.22,1,1,1626,3,2,6
714.8,4,0.47,-107.92,2.13,2,3,74,1,1,6
546.975,5,0.35,100.875,49.2,3,4,918,1,1,6
41.2344,3,0.17,-3.37,3.37,13,4,36,1,1,6
332.53,1,0.27,18.2196,30.14,4,4,63,2,1,6
130.349,8,0.27,-34.0512,26.92,1,3,2433,1,2,6
185.58,3,0.0,59.31,14.81,9,4,1106,3,1,6
3410.82,6,0.0,136.26,12.64,9,2,49,1,1,6
39.6,2,0.0,16.98,0.85,12,4,57,3,1,6
587.79,9,0.0,264.33,72.37,15,3,1651,3,1,6
422.978,3,0.45,-76.9725,15.46,14,4,80,3,1,6
114.78,2,0.0,19.5,11.26,4,4,3147,1,4,6
964.17,3,0.5,-887.04,102.3,15,4,1269,1,2,6
93.7125,5,0.25,-1.3875,6.37,1,4,80,2,1,6
47.52,3,0.4,-2.43,2.41,13,4,222,3,1,6
365.283,6,0.17,-61.677,84.38,15,3,203,1,1,6
45.1935,5,0.17,17.8935,3.31,11,4,812,1,1,6
42.0714,3,0.47,-11.9286,4.14,12,4,2131,3,2,6
70.2,2,0.1,5.46,15.96,7,2,3,1,2,6
31.323,2,0.47,1.143,3.0,8,2,194,1,1,6
102.114,2,0.1,16.974,12.97,1,2,65,3,2,6
87.381,7,0.27,-1.239,12.43,1,4,610,1,2,6
22.788,2,0.4,-7.632,1.62,7,4,563,1,1,6
3217.41,7,0.0,611.1,142.55,4,2,921,3,1,6
143.4,5,0.0,51.6,25.34,7,2,1219,2,3,6
26.4,2,0.0,4.44,1.4,10,4,136,1,1,6
135.09,4,0.25,28.77,45.17,1,1,80,1,3,6
93.45,5,0.0,-12.71,12.71,1,4,147,2,2,6
22.41,1,0.5,-16.59,5.02,17,1,3447,3,3,6
1813.5,13,0.0,145.08,109.95,15,4,1180,2,1,6
94.98,2,0.0,0.0,10.86,13,2,266,2,1,6
762.48,3,0.0,121.95,47.41,14,4,706,1,1,6
49.5,3,0.0,-3.62,3.62,13,4,25,1,1,6
159.84,5,0.1,-16.11,13.17,7,4,81,2,1,6
264.276,2,0.1,17.616,16.68,3,4,81,3,1,6
74.52,6,0.1,28.08,26.13,7,3,1683,3,3,6
221.535,1,0.17,26.6853,22.47,17,4,110,1,2,6
146.412,7,0.17,-19.488,8.22,12,4,203,2,1,6
57.45,5,0.0,2.25,3.41,11,4,67,1,1,6
42.39,3,0.25,10.71,0.45,1,2,343,3,1,6
149.445,3,0.25,-41.895,8.21,15,4,80,1,1,6
34.02,2,0.1,-1.77,1.77,1,4,1159,1,1,6
34.101,3,0.1,-3.789,10.89,11,1,6,1,3,6
23.175,5,0.5,-4.67,4.67,5,2,114,1,2,6
219.33,3,0.0,78.93,15.36,15,4,2983,3,1,6
2555.64,4,0.0,664.44,410.22,15,3,167,1,2,6
871.71,7,0.0,43.47,152.6,15,2,857,3,2,6
61.02,6,0.0,19.44,2.11,11,4,144,1,1,6
5.319,1,0.1,0.399,0.32,5,4,148,1,1,6
495.99,11,0.0,74.25,41.69,12,4,1301,1,2,6
33.18,2,0.0,3.3,3.17,12,4,611,1,1,6
256.932,2,0.1,45.672,16.73,16,4,65,1,1,6
2804.58,8,0.25,822.66,171.36,4,2,80,2,1,6
667.424,2,0.27,-155.476,47.15,4,4,391,3,1,6
262.86,2,0.0,21.0,23.37,4,4,2542,1,4,6
21.6,2,0.0,5.4,5.16,13,1,433,1,2,6
325.92,4,0.0,78.12,11.13,14,4,3154,1,1,6
54.513,3,0.1,22.383,3.14,8,4,1228,3,1,6
234.36,4,0.0,-33.94,33.94,4,4,2211,1,2,6
619.02,3,0.5,-544.77,107.12,3,3,114,3,2,6
260.366,1,0.37,-132.274,1.43,3,3,391,2,2,6
1917.0,3,0.0,-261.08,261.08,15,2,281,1,2,6
501.3,5,0.25,126.9,42.99,4,4,80,2,2,6
138.6,4,0.0,33.24,10.52,7,4,531,1,1,6
1295.28,8,0.0,504.96,25.41,17,4,49,3,1,6
141.12,5,0.4,-51.78,49.0,7,1,222,2,3,6
664.767,3,0.1,162.477,80.66,14,2,17,1,2,6
332.85,7,0.0,59.85,53.01,13,3,12,3,2,6
1603.31,9,0.1,142.344,113.3,13,4,3,1,1,6
369.45,3,0.0,84.96,58.13,15,4,611,2,2,6
67.92,2,0.0,-7.46,7.46,12,2,218,1,2,6
276.938,2,0.17,-33.3822,12.83,15,4,36,1,1,6
417.598,4,0.47,-31.5624,32.65,13,4,2433,3,1,6
300.42,3,0.0,18.0,12.23,4,4,316,1,1,6
260.4,7,0.0,31.08,21.26,7,4,49,3,1,6
110.485,5,0.27,-30.3645,2.88,10,3,2437,3,1,6
217.35,3,0.0,108.63,61.68,14,3,1669,1,3,6
247.277,8,0.47,-149.443,31.33,13,4,110,2,2,6
33.6,2,0.0,10.74,5.32,6,2,509,1,2,6
20.79,2,0.1,4.83,2.63,5,2,1563,1,3,6
616.44,2,0.0,265.02,169.09,17,3,764,1,2,6
104.706,2,0.1,19.746,7.32,1,4,3,3,1,6
55.8,5,0.0,6.6,5.04,11,4,2039,3,1,6
34.65,2,0.5,-16.65,2.89,8,4,1821,3,1,6
118.063,3,0.27,25.8129,15.63,4,2,381,1,2,6
208.238,5,0.25,-0.1125,10.99,4,4,637,2,1,6
64.5,5,0.0,22.5,4.51,11,4,12,3,1,6
6.48,1,0.0,3.15,2.02,11,3,52,1,3,6
10.5078,2,0.17,3.9078,0.99,5,4,74,1,1,6
94.8,2,0.0,22.74,9.71,4,4,764,3,1,6
40.95,3,0.0,13.5,5.83,6,2,1325,1,1,6
32.4,3,0.0,11.97,9.0,6,3,616,1,3,6
40.2522,1,0.27,12.6822,5.54,1,1,110,1,1,6
52.5,5,0.0,5.7,2.37,7,3,1630,1,2,6
25.515,1,0.1,11.055,0.31,5,2,65,3,1,6
31.95,2,0.5,-16.65,2.61,5,4,476,2,1,6
656.532,2,0.1,-62.29,62.29,3,4,2,1,1,6
44.1228,2,0.17,6.8628,6.37,12,2,203,2,2,6
913.05,5,0.0,54.75,99.59,4,4,679,3,4,6
8.16,1,0.0,1.95,0.87,5,1,2148,1,1,6
21.2106,2,0.47,0.3906,1.04,8,4,511,3,1,6
259.74,2,0.0,46.74,29.38,15,2,666,1,1,6
2973.06,6,0.0,445.86,182.54,9,4,691,1,2,6
66.744,3,0.1,20.754,11.11,12,1,81,1,1,6
50.85,3,0.0,4.05,3.91,8,4,1210,2,2,6
513.72,8,0.5,-82.2,47.93,13,4,2086,3,4,6
34.4925,3,0.27,1.3725,3.36,10,4,112,1,2,6
36.1566,6,0.47,1.9566,6.17,11,3,74,1,2,6
576.0,8,0.0,-62.95,62.95,4,4,1758,3,1,6
1429.05,7,0.0,-194.36,194.36,13,4,635,1,2,6
454.41,3,0.1,186.75,28.59,3,4,3,2,1,6
39.15,3,0.0,-13.09,13.09,11,3,764,1,3,6
230.742,2,0.1,33.282,51.24,4,3,6,2,2,6
180.6,5,0.0,48.75,0.26,14,3,810,3,1,6
245.16,4,0.0,73.44,15.13,9,4,260,1,1,6
24.966,2,0.27,-0.354,1.13,1,4,649,2,1,6
99.828,2,0.8,-344.412,7.72,2,4,2743,1,1,6
51.711,2,0.45,-23.529,1.77,7,3,155,1,2,6
26.88,2,0.0,9.9,1.75,12,4,1325,2,1,6
102.9,2,0.0,15.42,4.09,1,2,218,3,1,6
53.823,2,0.45,-28.437,4.92,10,4,80,3,1,6
159.894,2,0.37,15.174,18.26,16,1,701,1,2,6
1953.67,13,0.1,282.126,176.85,15,2,6,3,2,6
80.01,3,0.0,34.38,9.62,10,4,232,1,2,6
55.3605,1,0.15,-7.1895,4.74,9,4,80,2,2,6
113.64,4,0.0,22.68,7.8,8,4,317,2,1,6
102.762,4,0.45,1.842,7.42,14,4,80,1,1,6
56.52,2,0.0,23.7,2.77,5,4,28,3,1,6
11.8524,2,0.17,3.3924,1.62,11,3,203,3,1,6
106.56,3,0.0,0.99,16.64,7,3,172,2,1,6
197.64,5,0.1,-21.96,26.0,8,4,31,1,2,6
517.347,9,0.1,109.107,60.45,4,1,6,3,1,6
101.412,2,0.1,-9.79,9.79,4,4,6,1,4,6
18.126,4,0.47,-3.474,0.94,11,4,74,3,2,6
397.8,2,0.0,55.68,81.69,13,4,1409,1,2,6
49.926,5,0.47,-34.974,7.61,8,3,486,3,1,6
125.73,11,0.0,36.3,10.57,11,4,2528,2,1,6
976.08,4,0.0,361.08,51.72,14,4,201,3,1,6
177.93,9,0.0,76.41,11.0,10,4,12,3,1,6
99.7326,2,0.27,-24.6474,14.31,4,4,133,2,2,6
950.4,4,0.0,171.0,83.61,16,4,52,1,1,6
87.42,2,0.0,32.34,9.89,7,4,420,1,2,6
45.684,2,0.1,4.524,1.69,10,4,87,1,1,6
38.9709,3,0.47,-32.3991,0.06,12,2,110,1,1,6
15.39,3,0.1,2.52,0.7,5,4,1326,1,1,6
884.952,8,0.1,255.432,109.29,17,2,65,3,2,6
34.98,2,0.0,11.16,2.65,13,4,1162,3,1,6
42.84,3,0.0,11.07,13.42,10,2,3062,1,3,6
1302.96,2,0.0,182.4,234.15,15,4,487,1,2,6
124.74,3,0.1,-5.58,31.13,7,1,101,1,2,6
372.96,7,0.0,167.79,59.24,13,4,1880,3,4,6
17.46,2,0.0,6.06,1.5,11,4,52,3,1,6
174.45,5,0.0,27.9,27.08,7,3,581,1,2,6
273.36,4,0.5,-246.12,22.58,15,4,669,3,1,6
2068.33,5,0.1,206.685,124.7,4,3,65,1,2,6
239.148,14,0.27,-35.05,35.05,1,4,133,2,4,6
125.235,1,0.25,-3.345,7.71,15,4,1731,1,2,6
888.476,5,0.07,-83.68,83.68,16,4,133,1,4,6
1378.73,8,0.1,137.688,52.81,16,4,355,2,1,6
536.58,11,0.0,252.12,43.17,1,2,1180,2,1,6
23.4684,2,0.47,-8.4516,1.41,7,4,133,3,1,6
31.482,2,0.1,7.662,1.69,13,4,31,2,1,6
279.337,5,0.25,70.6875,24.21,4,4,2296,2,2,6
113.86,7,0.47,-25.7901,11.99,12,4,74,3,1,6
415.287,1,0.1,87.657,46.97,4,3,154,3,1,6
25.218,3,0.4,-0.072,1.8,6,2,222,1,2,6
65.0628,3,0.47,-16.0272,7.11,14,4,74,1,2,6
218.387,6,0.27,-12.0132,25.48,10,2,74,2,1,6
339.48,2,0.0,27.12,52.44,15,2,1994,3,2,6
1272.48,2,0.0,-124.04,124.04,15,4,447,1,2,6
20.8662,2,0.17,-3.7938,1.9,5,4,789,3,4,6
305.392,7,0.25,8.0325,67.43,1,1,1731,3,2,6
42.795,5,0.1,9.945,4.72,8,4,755,1,2,6
46.5552,8,0.47,-27.3648,2.22,11,4,844,1,1,6
35.442,6,0.45,-2.09,2.09,8,4,80,1,1,6
141.706,3,0.17,51.1659,12.24,13,4,617,1,1,6
59.76,5,0.17,-7.29,5.65,5,4,394,1,2,6
25.488,2,0.1,1.368,1.54,6,4,101,1,1,6
27.3,2,0.0,-3.09,3.09,12,2,1716,3,2,6
90.072,2,0.1,11.952,11.51,17,3,6,1,2,6
71.1,3,0.0,16.29,5.42,12,4,1261,3,1,6
112.86,10,0.1,7.26,12.89,8,2,3,1,2,6
76.23,7,0.45,-45.78,6.75,8,4,80,3,2,6
833.7,5,0.0,316.8,70.84,15,2,1682,2,2,6
651.0,2,0.3,-158.1,37.04,2,4,65,3,1,6
1760.43,5,0.3,-326.97,224.8,2,2,274,1,2,6
90.72,5,0.1,17.07,14.95,13,4,2,1,4,6
70.02,6,0.0,27.9,6.55,11,1,3380,2,1,6
108.24,4,0.0,-16.66,16.66,7,2,153,3,2,6
114.84,6,0.0,22.86,8.23,10,4,3283,1,1,6
362.85,1,0.0,32.64,44.07,3,4,136,3,2,6
65.1582,6,0.47,-6.3018,4.78,12,4,1556,3,1,6
46.41,1,0.0,1.83,1.26,7,4,510,3,1,6
277.38,6,0.0,102.6,26.81,8,4,269,1,4,6
380.7,3,0.0,163.62,28.0,16,4,108,1,1,6
168.96,2,0.0,6.72,15.42,4,3,496,2,1,6
439.02,9,0.0,105.3,56.01,1,2,1414,2,3,6
38.5659,3,0.27,4.7259,7.07,1,3,617,3,1,6
39.87,3,0.0,8.73,5.62,11,4,1624,1,2,6
27.36,2,0.2,2.04,1.5,1,4,476,2,1,6
53.76,4,0.0,17.64,13.44,8,3,3061,1,1,6
95.22,2,0.0,16.14,10.59,10,2,1679,1,1,6
95.28,2,0.0,31.44,7.46,7,4,531,1,1,6
30.564,4,0.1,3.324,1.4,5,4,1683,1,1,6
58.9632,1,0.17,6.3732,8.9,9,4,133,1,4,6
14.04,1,0.0,5.88,2.01,6,1,218,3,2,6
37.011,2,0.27,-3.549,2.61,10,4,194,3,2,6
670.14,2,0.27,-128.52,44.29,4,4,194,1,1,6
93.51,3,0.0,-14.16,14.16,13,1,1246,1,3,6
874.68,2,0.0,192.42,57.11,3,4,1003,1,1,6
74.34,3,0.0,20.79,4.87,10,4,370,1,1,6
1652.4,4,0.1,55.08,148.02,4,2,6,3,1,6
73.1022,1,0.27,-21.0378,5.55,4,4,133,1,1,6
273.915,3,0.5,-241.065,18.42,4,4,669,1,1,6
200.76,2,0.0,86.28,27.96,4,4,496,3,2,6
29.4,4,0.5,-11.76,4.02,10,4,974,1,2,6
23.652,3,0.1,6.822,2.51,5,3,65,1,2,6
78.75,7,0.0,38.43,8.48,13,2,847,3,1,6
31.212,2,0.1,-3.468,1.95,8,4,413,2,1,6
56.565,5,0.1,5.565,11.95,6,3,6,1,2,6
13.716,1,0.1,0.606,1.71,8,3,645,2,2,6
402.782,4,0.17,145.502,43.17,17,4,133,2,1,6
95.616,4,0.17,-2.304,8.34,5,4,511,3,1,6
64.557,3,0.1,27.927,9.31,12,4,464,3,4,6
45.225,5,0.1,17.475,0.97,10,2,17,3,1,6
35.865,2,0.25,-8.175,1.88,1,4,80,2,1,6
118.272,7,0.45,-43.008,22.79,12,3,2252,1,2,6
157.95,9,0.1,15.66,22.63,8,4,6,3,2,6
197.7,5,0.0,88.95,38.23,14,2,52,2,2,6
16.74,2,0.0,0.66,3.46,5,1,1525,1,2,6
35.607,5,0.17,-2.193,10.49,5,1,391,2,3,6
82.5,5,0.0,6.6,15.29,7,4,54,1,2,6
646.38,9,0.1,57.24,36.19,4,2,101,2,1,6
71.73,3,0.0,35.1,3.61,12,4,1117,3,1,6
119.64,2,0.0,46.62,12.96,4,1,614,2,2,6
530.25,7,0.5,-318.15,29.23,3,4,578,3,1,6
1639.87,4,0.1,382.632,98.85,4,4,1320,2,1,6
60.48,5,0.1,15.33,6.25,8,1,1578,1,2,6
497.16,4,0.0,154.08,44.47,16,2,2090,2,2,6
31.14,2,0.0,10.86,3.79,13,4,531,3,2,6
899.82,3,0.0,296.91,34.24,16,4,147,2,1,6
31.125,2,0.17,-0.375,2.76,13,2,132,3,2,6
46.98,6,0.1,-1.08,13.94,11,3,31,1,2,6
46.116,4,0.1,11.676,2.92,11,4,101,3,1,6
252.27,3,0.0,93.33,37.01,14,3,167,3,2,6
134.61,1,0.0,39.03,14.11,13,4,1162,3,2,6
34.2,3,0.0,0.27,2.93,6,4,1716,1,1,6
52.596,4,0.1,7.596,4.26,5,4,3,3,1,6
83.913,2,0.17,18.153,1.37,5,4,3056,1,1,6
72.48,4,0.0,26.76,2.95,12,4,288,2,1,6
79.92,3,0.0,5.58,6.82,10,4,1587,1,1,6
145.89,3,0.0,17.46,9.42,7,4,926,3,1,6
43.2957,7,0.47,-5.8443,3.69,11,2,194,1,1,6
208.911,5,0.17,10.011,31.45,5,3,381,2,2,6
1039.08,4,0.0,93.48,71.18,17,4,201,3,1,6
1591.11,3,0.17,364.23,179.38,15,4,133,1,1,6
248.292,2,0.1,79.992,19.34,15,4,65,2,2,6
25.92,2,0.0,5.4,5.86,7,3,919,1,2,6
578.421,1,0.1,32.121,73.32,15,2,101,3,1,6
57.645,5,0.1,8.295,15.86,11,1,17,3,2,6
163.05,5,0.5,-146.85,13.12,15,2,2086,1,1,6
45.15,5,0.0,16.65,3.05,11,2,1341,1,1,6
20.412,2,0.1,0.672,1.99,11,4,3,1,1,6
205.729,2,0.27,-45.1314,10.81,4,3,617,3,2,6
65.0628,4,0.47,-14.7372,6.91,12,4,278,1,4,6
1725.46,3,0.1,747.612,479.94,15,3,87,2,2,6
31.212,2,0.1,-3.468,1.05,8,4,148,2,1,6
573.48,4,0.0,200.64,40.13,3,4,810,1,1,6
40.5,3,0.0,19.8,1.99,5,4,531,1,1,6
1192.74,7,0.35,-183.603,77.08,16,4,80,2,1,6
171.99,3,0.0,6.84,16.66,14,4,764,3,1,6
21.36,4,0.0,7.44,1.94,5,4,3263,3,1,6
3701.52,12,0.0,1036.08,804.54,9,2,15,1,3,6
136.14,2,0.0,13.56,9.16,15,4,264,1,1,6
227.831,2,0.07,-14.7486,19.4,16,4,511,1,1,6
250.992,2,0.1,25.092,20.46,15,4,50,1,1,6
6.615,1,0.1,1.905,0.39,5,4,413,1,1,6
33.39,3,0.0,2.25,5.19,6,4,1624,1,4,6
